Index,X,Y,Distance_to_Next
432,-0.516606276056336,0.0891315903409122,0.158327893960847
433,-0.358589637813111,0.0990544953785957,0.27452618645321
434,-0.0846747700102242,0.117364936254489,0.4318555013657
435,-0.515442532486304,0.086733108506678,0.213715889800389
436,-0.302246906197979,0.101636345896623,0.0574248328195026
437,-0.359444189485203,0.0965292714984116,0.155236728358854
438,-0.514204163854629,0.0843722914155478,0.213240360522286
439,-0.301472024310442,0.0990858280613338,0.212105492029364
440,-0.512892387710963,0.0820514601948616,0.152984733675467
441,-0.36037749183015,0.0940320808890647,0.22458076855121
442,-0.136520141425535,0.112043418231906,0.376374349501328
443,-0.51150849377791,0.0797728966588238,0.150582326203235
444,-0.361388627235556,0.0915653787590145,0.060976040191416
445,-0.300617559585135,0.0965608581207107,0.210298344765293
446,-0.510053842683647,0.0775388410640971,0.148031867960374
447,-0.362476601565504,0.0891315903409122,0.146701897799583
448,-0.508529864624052,0.075351489907689,0.209682147738541
449,-0.299684352120494,0.0940639185948839,0.208299927146256
450,-0.506938057957086,0.0732129937680384,0.143934109933794
451,-0.363640345135536,0.086733108506678,0.227802588556436
452,-0.136969866643994,0.10941599927105,0.0528455639110829
453,-0.0843905974529662,0.114714496833358,0.423140500775863
454,-0.505279987727135,0.0711254551888487,0.207618444618059
455,-0.298673319435238,0.0915974644440212,0.0665984786909097
456,-0.364878713767212,0.0843722914155478,0.13951797729376
457,-0.503557284130238,0.0690909266136259,0.0720563556032558
458,-0.575039094244858,0.0600096708876663,0.0736108306820866
459,-0.501771640907918,0.0671114083670545,0.136401809571207
460,-0.366190489910878,0.0820514601948616,0.0689727325212265
461,-0.297585455564786,0.0891639206563468,0.203754803663056
462,-0.49992481368372,0.0651888466879882,0.126033867783259
463,-0.62504023783913,0.0500011389340216,0.259181449049699
464,-0.36757438384393,0.0797728966588238,0.23165512709774
465,-0.137501745547979,0.106803971706086,0.363129212555178
466,-0.498018618236074,0.0633251318165549,0.202954980934896
467,-0.296421830083091,0.0867656798623102,0.0731911248108615
468,-0.369029034938194,0.0775388410640971,0.12803169063847
469,-0.496054928714329,0.0615220961351497,0.00266589838638932
470,-0.494035675794748,0.0597815123671808,0.124460404193621
471,-0.370553012997789,0.075351489907689,0.0759112522799069
472,-0.295183587052634,0.0844050999833144,0.198529007204674
473,-0.491962844783302,0.0581050918342498,0.411493872639639
474,-0.0840234680886169,0.11207426972237,0.290730308022502
475,-0.372144819664754,0.0732129937680384,0.118875164778971
476,-0.48983847366253,0.0564944827733598,0.354945043345124
477,-0.138115255199864,0.104209903651054,0.237998407301598
478,-0.373802889894705,0.0711254551888487,0.115004804118719
479,-0.48766465108929,0.054951268716195,0.195682972442309
480,-0.293871943898921,0.0820845019125045,0.193695786373781
481,-0.485443514340204,0.0534769669327488,0.111021372089322
482,-0.375525593491602,0.0690909266136259,0.108988473968099
483,-0.483177247211188,0.0520730269390697,0.192695208889784
484,-0.292488190214044,0.0798061672339827,0.0857677452205077
485,-0.377311236713922,0.0671114083670545,0.104842811944805
486,-0.480868077869218,0.0507408290727653,0.102731067096929
487,-0.379158063938121,0.0651888466879882,0.100594069702919
488,-0.478518276661816,0.0494816831344451,0.343688759037805
489,-0.138809792405027,0.101636345561701,0.154114212475165
490,-0.291033686487481,0.0775723359786298,0.0911509017115533
491,-0.381064259385766,0.0633251318165549,0.0962464245564638
492,-0.47613015388697,0.0482968271021491,0.00266589838633035
493,-0.473706057518029,0.0471874259121705,0.0918041510585576
494,-0.383027948907511,0.0615220961351497,0.0895488900324676
495,-0.471248370898138,0.046154570314684,0.0872716168001783
496,-0.385047201827092,0.0597815123671808,0.305537055510744
497,-0.08357374287516,0.109446850760605,0.20873399634093
498,-0.289509862769592,0.0753852044222185,0.181773558200602
499,-0.468759510396012,0.0451992758012238,0.0826532781160893
500,-0.387120032838538,0.0581050918342498,0.0803133479082129
